"","V1","V2","V3","V4","V5"
"178","movblk","0.132022202148256","614.392878794496","5000","3"
"179","movblk.du","0.1366778287138","636.058808930886","5000","3"
"180","pointest","4653.70876108061",NA,"5000","3"
"181","varprop","0.0594875117981817","291.169429716016","5000","3"
"182","vargam","0.0516983389510298","209.458873306912","5000","3"
"183","movblk","0.1472264332515","720.619089841853","5000","3"
"184","movblk.du","0.161711111447941","791.516247288714","5000","3"
"185","pointest","4894.63117408308",NA,"5000","3"
"186","varprop","0.0612333960643408","297.382084340068","5000","3"
"187","vargam","0.0524295205092968","214.114972240184","5000","3"
"188","movblk","0.13829811125409","671.649512005205","5000","3"
"189","movblk.du","0.130036889760659","631.528606995624","5000","3"
"190","pointest","4856.53423546189",NA,"5000","3"
"191","varprop","0.0639966292961098","304.34744862046","5000","3"
"192","vargam","0.0551339667543117","218.728451781943","5000","3"
"193","movblk","0.159829975488987","760.100114461827","5000","3"
"194","movblk.du","0.157042631267268","746.844399096223","5000","3"
"195","pointest","4755.67935323996",NA,"5000","3"
"196","varprop","0.0601762056786843","305.253651803941","5000","3"
"197","vargam","0.052294115443981","219.656077585236","5000","3"
"198","movblk","0.150141424068932","761.616945887295","5000","3"
"199","movblk.du","0.178794885949319","906.966320730171","5000","3"
"200","pointest","5072.66366101355",NA,"5000","3"
"201","varprop","0.0610133860871412","298.651723260955","5000","3"
"202","vargam","0.0530363987403741","214.352515782042","5000","3"
"203","movblk","0.155520479089216","761.250310153702","5000","3"
"204","movblk.du","0.139113842843192","680.942192508948","5000","3"
"205","pointest","4894.85574254823",NA,"5000","3"
"206","varprop","0.0607304178076125","307.033012762964","5000","3"
"207","vargam","0.0527932357544547","220.416064725764","5000","3"
"208","movblk","0.153950674078769","778.323959980543","5000","3"
"209","movblk.du","0.149781314770724","757.245050994673","5000","3"
"210","pointest","5055.67101045826",NA,"5000","3"
"211","varprop","0.057986457042699","280.549808530567","5000","3"
"212","vargam","0.0506496510808636","202.027536564697","5000","3"
"213","movblk","0.132817237312727","642.595743868368","5000","3"
"214","movblk.du","0.136997372300363","662.82005365073","5000","3"
"215","pointest","4838.19537937937",NA,"5000","3"
"216","varprop","0.055832093310591","286.668716816991","5000","3"
"217","vargam","0.0506408635038331","206.436017839616","5000","3"
"218","movblk","0.144170506978201","740.240456476959","5000","3"
"219","movblk.du","0.144699111433813","742.954565012189","5000","3"
"220","pointest","5134.47911082732",NA,"5000","3"
"221","varprop","0.0574461007196866","296.912466183447","5000","3"
"222","vargam","0.050345759074392","212.932918890981","5000","3"
"223","movblk","0.158995974341086","821.777044280291","5000","3"
"224","movblk.du","0.15056604580435","778.206621915059","5000","3"
"225","pointest","5168.53994376849",NA,"5000","3"
"226","varprop","0.0572067493539373","283.433453392025","5000","3"
"227","vargam","0.0503530091036425","203.677932712854","5000","3"
"228","movblk","0.161685730631744","801.079339670853","5000","3"
"229","movblk.du","0.167768692106405","831.217650221356","5000","3"
"230","pointest","4954.54568897853",NA,"5000","3"
"231","varprop","0.0619908843293583","265.180961416782","5000","3"
"232","vargam","0.0548452215208417","190.859845174172","5000","3"
"233","movblk","0.133532745130977","571.218528619776","5000","3"
"234","movblk.du","0.133984336268561","573.150318645476","5000","3"
"235","pointest","4277.7412241431",NA,"5000","3"
"236","varprop","0.0598832204824097","309.417107867606","5000","3"
"237","vargam","0.0515745224269233","222.397388972238","5000","3"
"238","movblk","0.131215291108002","677.990521477879","5000","3"
"239","movblk.du","0.161481939770604","834.378551690419","5000","3"
"240","pointest","5167.0084770824",NA,"5000","3"
"241","varprop","0.0579742201866308","275.845896466967","5000","3"
"242","vargam","0.051477445450522","198.546282858243","5000","3"
"243","movblk","0.132017404047651","628.149185129773","5000","3"
"244","movblk.du","0.139720701373888","664.802079293192","5000","3"
"245","pointest","4758.07860078089",NA,"5000","3"
"246","varprop","0.0632225388102972","302.579129485186","5000","3"
"247","vargam","0.0536837175987607","217.686168508797","5000","3"
"248","movblk","0.148596594992673","711.174040198822","5000","3"
"249","movblk.du","0.149114955046403","713.65487910167","5000","3"
"250","pointest","4785.93766050889",NA,"5000","3"
"251","varprop","0.0596521003187868","274.294339699946","5000","3"
"252","vargam","0.0530279247964053","196.933548226506","5000","3"
"253","movblk","0.159271231546755","732.366455780194","5000","3"
"254","movblk.du","0.150725276076985","693.070149360828","5000","3"
"255","pointest","4598.23439969573",NA,"5000","3"
"256","varprop","0.0637676097928991","273.473292850126","5000","3"
"257","vargam","0.0554118652165442","196.938425154254","5000","3"
"258","movblk","0.133704880204297","573.40574593204","5000","3"
"259","movblk.du","0.166309438965424","713.233411972671","5000","3"
"260","pointest","4288.59249606966",NA,"5000","3"
"261","varprop","0.0628718868159837","284.342560905072","5000","3"
"262","vargam","0.0549819232517054","204.667303980739","5000","3"
"263","movblk","0.128015633777534","578.959770218566","5000","3"
"264","movblk.du","0.136556814273468","617.587863924014","5000","3"
"265","pointest","4522.57082306591",NA,"5000","3"
"266","varprop","0.0587944875858478","273.205011256702","5000","3"
"267","vargam","0.0526491428028466","196.612250727523","5000","3"
"268","movblk","0.15054005833962","699.52643558986","5000","3"
"269","movblk.du","0.135574227463176","629.983521603331","5000","3"
"270","pointest","4646.77935763596",NA,"5000","3"
"271","varprop","0.0551877042554773","267.856478529083","5000","3"
"272","vargam","0.0491421886403461","192.460767494151","5000","3"
"273","movblk","0.140047384703559","679.727482778555","5000","3"
"274","movblk.du","0.137103419472528","665.438789847146","5000","3"
"275","pointest","4853.5535612989",NA,"5000","3"
"276","varprop","0.0593252666275814","288.329594826542","5000","3"
"277","vargam","0.0533021481189132","207.772951022581","5000","3"
"278","movblk","0.148144007524531","720.001849021102","5000","3"
"279","movblk.du","0.139969427441499","680.272177378601","5000","3"
"280","pointest","4860.14831819558",NA,"5000","3"
"281","varprop","0.0621977842909538","308.419508196276","5000","3"
"282","vargam","0.0538811293345833","221.767239401979","5000","3"
"283","movblk","0.152313314715805","755.274454740109","5000","3"
"284","movblk.du","0.151452284690241","751.004874078129","5000","3"
"285","pointest","4958.68963359733",NA,"5000","3"
"286","varprop","0.0649970183015356","303.275821172499","5000","3"
"287","vargam","0.0556664916608343","218.669164304059","5000","3"
"288","movblk","0.132697761780828","619.167212950176","5000","3"
"289","movblk.du","0.125240372696462","584.371066027379","5000","3"
"290","pointest","4665.99590408189",NA,"5000","3"
"291","varprop","0.0590143916206864","275.139305120194","5000","3"
"292","vargam","0.0525413184584734","198.090880749059","5000","3"
"293","movblk","0.129301600939504","602.835200980932","5000","3"
"294","movblk.du","0.140950151045126","657.143546686136","5000","3"
"295","pointest","4662.24081218436",NA,"5000","3"
"296","varprop","0.0593338423484127","257.497694883018","5000","3"
"297","vargam","0.0538682732914689","185.199208225196","5000","3"
"298","movblk","0.142826482961934","619.840021736439","5000","3"
"299","movblk.du","0.134874593066801","585.330318051034","5000","3"
"300","pointest","4339.81155932852",NA,"5000","3"
"301","varprop","0.0579446908282619","263.752886505031","5000","3"
"302","vargam","0.0524060623241215","189.598596929949","5000","3"
"303","movblk","0.132333042972431","602.354099488081","5000","3"
"304","movblk.du","0.143068095054692","651.217954536852","5000","3"
"305","pointest","4551.80419008099",NA,"5000","3"
"306","varprop","0.0607903383299742","299.460825216613","5000","3"
"307","vargam","0.0526794098894366","215.525093037076","5000","3"
"308","movblk","0.136319392517528","671.526411890324","5000","3"
"309","movblk.du","0.130390925015446","642.322037984611","5000","3"
"310","pointest","4926.12532588845",NA,"5000","3"
"311","varprop","0.0592185295582688","287.031702399003","5000","3"
"312","vargam","0.0516441568402758","206.143758502168","5000","3"
"313","movblk","0.151606960320029","734.837630059319","5000","3"
"314","movblk.du","0.145503637421183","705.254876569587","5000","3"
"315","pointest","4846.99138158394",NA,"5000","3"
"316","varprop","0.0640824981498053","314.343468113756","5000","3"
"317","vargam","0.054742694991876","225.752696321763","5000","3"
"318","movblk","0.155454310074631","762.549032465255","5000","3"
"319","movblk.du","0.162563883080502","797.423575437176","5000","3"
"320","pointest","4905.29360105338",NA,"5000","3"
"321","varprop","0.0593299963249595","291.292571898327","5000","3"
"322","vargam","0.0524179157789807","209.144475769781","5000","3"
"323","movblk","0.118503694359638","581.817765846559","5000","3"
"324","movblk.du","0.141770389114413","696.050291963206","5000","3"
"325","pointest","4909.7014991013",NA,"5000","3"
"326","varprop","0.0607564239093204","300.996063727546","5000","3"
"327","vargam","0.0524036523795854","216.490845190324","5000","3"
"328","movblk","0.146154806608015","724.071935990368","5000","3"
"329","movblk.du","0.145830427460167","722.46491503069","5000","3"
"330","pointest","4954.14384784702",NA,"5000","3"
"331","varprop","0.0593291754447789","268.620258394902","5000","3"
"332","vargam","0.0531395861802769","193.50572886561","5000","3"
"333","movblk","0.136070500311037","616.076199938002","5000","3"
"334","movblk.du","0.141395872533033","640.18748838247","5000","3"
"335","pointest","4527.62500710839",NA,"5000","3"
"336","varprop","0.061540514145006","288.147518896034","5000","3"
"337","vargam","0.0530430632603455","206.744248250046","5000","3"
"338","movblk","0.132160856775505","618.808983059596","5000","3"
"339","movblk.du","0.147991681579481","692.932720124827","5000","3"
"340","pointest","4682.2410065844",NA,"5000","3"
"341","varprop","0.0584236094419486","284.935326768993","5000","3"
"342","vargam","0.0524952258555894","204.335619645011","5000","3"
"343","movblk","0.146672588294864","715.330707449301","5000","3"
"344","movblk.du","0.15469850535331","754.473569752963","5000","3"
"345","pointest","4877.05791358392",NA,"5000","3"
"346","varprop","0.0612148735559732","286.786533074265","5000","3"
"347","vargam","0.0525010081399046","205.8020409973","5000","3"
"348","movblk","0.139963847740493","655.718852584536","5000","3"
"349","movblk.du","0.152882842829133","716.243257799341","5000","3"
"350","pointest","4684.91587770798",NA,"5000","3"
"351","varprop","0.0590629683083941","288.451839238037","5000","3"
"352","vargam","0.0517940222722589","207.382719535527","5000","3"
"353","movblk","0.118540691705254","578.929260181965","5000","3"
"354","movblk.du","0.140886312432118","688.060846050184","5000","3"
"355","pointest","4883.80194053066",NA,"5000","3"
"356","varprop","0.0651378979351001","292.628759782247","5000","3"
"357","vargam","0.0560977871157018","210.233886384613","5000","3"
"358","movblk","0.132727540585333","596.271860494053","5000","3"
"359","movblk.du","0.124918281449984","561.189153068153","5000","3"
"360","pointest","4492.45015664777",NA,"5000","3"
"361","varprop","0.0583109058932357","286.702789124368","5000","3"
"362","vargam","0.0510068508449889","205.95716218332","5000","3"
"363","movblk","0.142643448755004","701.348641080239","5000","3"
"364","movblk.du","0.135112153936547","664.318805973181","5000","3"
"365","pointest","4916.79531868886",NA,"5000","3"
"366","varprop","0.0583813829381147","282.380936854081","5000","3"
"367","vargam","0.051332106812796","202.831544185524","5000","3"
"368","movblk","0.113757831070399","550.22750910506","5000","3"
"369","movblk.du","0.141907529165328","686.38286754581","5000","3"
"370","pointest","4836.83192557139",NA,"5000","3"
"371","varprop","0.0578768772949711","281.202122001698","5000","3"
"372","vargam","0.0517021726434824","202.312176459138","5000","3"
"373","movblk","0.12854675617309","624.560658794367","5000","3"
"374","movblk.du","0.14069974938729","683.607512049562","5000","3"
"375","pointest","4858.62636590679",NA,"5000","3"
"376","varprop","0.0607203941649522","297.079080943477","5000","3"
"377","vargam","0.0529005064189437","213.150450667913","5000","3"
"378","movblk","0.13156207193257","643.677300752885","5000","3"
"379","movblk.du","0.138358687876946","676.930253834775","5000","3"
"380","pointest","4892.57497466893",NA,"5000","3"
"381","varprop","0.058871941472564","271.062790298542","5000","3"
"382","vargam","0.0526594365738198","194.491508833914","5000","3"
"383","movblk","0.127683412950924","587.889940837911","5000","3"
"384","movblk.du","0.139842758080244","643.874947218113","5000","3"
"385","pointest","4604.27809103027",NA,"5000","3"
"386","varprop","0.0598088911899507","284.20574289005","5000","3"
"387","vargam","0.0523853716159248","204.648288405696","5000","3"
"388","movblk","0.152250788443527","723.480197915104","5000","3"
"389","movblk.du","0.160038730133962","760.487701476487","5000","3"
"390","pointest","4751.89787397035",NA,"5000","3"
"391","varprop","0.0590648113163769","280.982008913706","5000","3"
"392","vargam","0.052253798401409","202.016611882824","5000","3"
"393","movblk","0.148644162161105","707.127211049628","5000","3"
"394","movblk.du","0.142658493388005","678.652300200442","5000","3"
"395","pointest","4757.18118201791",NA,"5000","3"
"396","varprop","0.0589283244179174","277.229231651748","5000","3"
"397","vargam","0.0512107125108858","199.52803417303","5000","3"
"398","movblk","0.148910335686287","700.551022875529","5000","3"
"399","movblk.du","0.146579196581506","689.58414218996","5000","3"
"400","pointest","4704.51577217177",NA,"5000","3"
"401","varprop","0.0614110296405702","269.34462586052","5000","3"
"402","vargam","0.0544243199353283","193.813316010402","5000","3"
"403","movblk","0.122852956944675","538.824766785244","5000","3"
"404","movblk.du","0.120266669750095","527.481485930501","5000","3"
"405","pointest","4385.93242023385",NA,"5000","3"
"406","varprop","0.05624540032656","283.860668677776","5000","3"
"407","vargam","0.0498943365298934","203.78254846726","5000","3"
"408","movblk","0.153665148818023","775.521049591604","5000","3"
"409","movblk.du","0.162477024733499","819.99304152605","5000","3"
"410","pointest","5046.82457640418",NA,"5000","3"
"411","varprop","0.0592660491463106","284.947661981952","5000","3"
"412","vargam","0.0521963176402864","204.399433296487","5000","3"
"413","movblk","0.131733149270807","633.365196953955","5000","3"
"414","movblk.du","0.127220986081928","611.670982987072","5000","3"
"415","pointest","4807.94090523056",NA,"5000","3"
"416","varprop","0.0616452907622369","327.055099114127","5000","3"
"417","vargam","0.0535547178581126","234.622380787494","5000","3"
"418","movblk","0.160217453862449","850.023328706497","5000","3"
"419","movblk.du","0.165996605458398","880.68424334633","5000","3"
"420","pointest","5305.43525823512",NA,"5000","3"
"421","varprop","0.0621329728949741","279.680879123902","5000","3"
"422","vargam","0.0546379823543163","201.492904760334","5000","3"
"423","movblk","0.131211679425708","590.62678225838","5000","3"
"424","movblk.du","0.136498967446324","614.426598891761","5000","3"
"425","pointest","4501.32781505012",NA,"5000","3"
"426","varprop","0.0556326877028271","288.132292684452","5000","3"
"427","vargam","0.0488923649979681","207.264425292258","5000","3"
"428","movblk","0.131582256190939","681.489583163921","5000","3"
"429","movblk.du","0.133721448174215","692.56886615535","5000","3"
"430","pointest","5179.19059067517",NA,"5000","3"
"431","varprop","0.0601133686092362","311.365188675372","5000","3"
"432","vargam","0.0528811114472333","223.771694231177","5000","3"
"433","movblk","0.155764761331484","806.804300324971","5000","3"
"434","movblk.du","0.15315324980625","793.277629010507","5000","3"
"435","pointest","5179.63301473563",NA,"5000","3"
"436","varprop","0.0602731159471598","325.274025273748","5000","3"
"437","vargam","0.0522404302993183","233.328852170225","5000","3"
"438","movblk","0.146601485626923","791.159617212851","5000","3"
"439","movblk.du","0.1616130165816","872.171873214844","5000","3"
"440","pointest","5396.66848415318",NA,"5000","3"
"441","varprop","0.0600489937312928","290.217477946575","5000","3"
"442","vargam","0.0528255942533854","208.347720295437","5000","3"
"443","movblk","0.149011855936321","720.176015063531","5000","3"
"444","movblk.du","0.154189525303506","745.199750716948","5000","3"
"445","pointest","4833.01151132091",NA,"5000","3"
"446","varprop","0.0578377291167115","295.595731081657","5000","3"
"447","vargam","0.0514238643638427","212.037704343733","5000","3"
"448","movblk","0.132367794250176","676.502267820575","5000","3"
"449","movblk.du","0.142870201827135","730.177730070555","5000","3"
"450","pointest","5110.77692011684",NA,"5000","3"
"451","varprop","0.0615049556691042","273.492680167104","5000","3"
"452","vargam","0.0533449159788571","196.862493836488","5000","3"
"453","movblk","0.118525089963028","527.042807663044","5000","3"
"454","movblk.du","0.120200434372132","534.492523343094","5000","3"
"455","pointest","4446.67713669271",NA,"5000","3"
"456","varprop","0.060890007323132","290.699066378826","5000","3"
"457","vargam","0.0539660197295799","208.930139091524","5000","3"
"458","movblk","0.154190241529826","736.129969891101","5000","3"
"459","movblk.du","0.150491247939339","718.470356588879","5000","3"
"460","pointest","4774.16704577057",NA,"5000","3"
"461","varprop","0.0576476267575576","264.38720934715","5000","3"
"462","vargam","0.0507003940456182","190.367057503706","5000","3"
"463","movblk","0.131115616031306","601.330770651451","5000","3"
"464","movblk.du","0.141310712138051","648.088168315441","5000","3"
"465","pointest","4586.26355008601",NA,"5000","3"
"466","varprop","0.0554186734353636","275.992379995321","5000","3"
"467","vargam","0.0499202052299091","197.994226514405","5000","3"
"468","movblk","0.140479783043699","699.608042922153","5000","3"
"469","movblk.du","0.157486917614379","784.305839821554","5000","3"
"470","pointest","4980.1332815593",NA,"5000","3"
"471","varprop","0.0580237784453661","295.139708962982","5000","3"
"472","vargam","0.0510979962476075","212.423795644233","5000","3"
"473","movblk","0.16438825122989","836.165825888195","5000","3"
"474","movblk.du","0.168333161174278","856.231729972125","5000","3"
"475","pointest","5086.5303306795",NA,"5000","3"
"476","varprop","0.0594518313673817","266.64916481289","5000","3"
"477","vargam","0.0519070799478053","191.425974056618","5000","3"
"478","movblk","0.130547371622437","585.521872262117","5000","3"
"479","movblk.du","0.138680210472938","621.998707998984","5000","3"
"480","pointest","4485.12953562585",NA,"5000","3"
"481","varprop","0.0669695832253806","338.660920355466","5000","3"
"482","vargam","0.0570981136384368","242.987850456404","5000","3"
"483","movblk","0.145713026576573","736.861502066217","5000","3"
"484","movblk.du","0.164391476185608","831.317233022769","5000","3"
"485","pointest","5056.9363589397",NA,"5000","3"
"486","varprop","0.0616252878953184","305.643734652605","5000","3"
"487","vargam","0.0529073974201907","219.531243477203","5000","3"
"488","movblk","0.139926730012012","693.996406333168","5000","3"
"489","movblk.du","0.140473044770033","696.705970679886","5000","3"
"490","pointest","4959.71288883543",NA,"5000","3"
"491","varprop","0.0582108266141809","299.396563385746","5000","3"
"492","vargam","0.0509265672619941","214.653678137716","5000","3"
"493","movblk","0.15393103631677","791.715664460602","5000","3"
"494","movblk.du","0.152896858135558","786.396561273225","5000","3"
"495","pointest","5143.31406716029",NA,"5000","3"
