"","V1","V2","V3","V4","V5"
"69","movblk.du","0.203367654866017","1021.20221493046","5000","1"
"70","pointest","5021.45838089765",NA,"5000","1"
"71","varprop","0.0587546648505033","274.64272567633","5000","1"
"72","vargam","0.0517047666911243","197.843512059704","5000","1"
"73","movblk","0.179649257694124","839.752246470708","5000","1"
"74","movblk.du","0.188421591518596","880.757631800123","5000","1"
"75","pointest","4674.39864349728",NA,"5000","1"
"76","varprop","0.0605695540611681","304.909109325343","5000","1"
"77","vargam","0.053705714718775","220.736243537998","5000","1"
"78","movblk","0.180758264939505","909.942997272841","5000","1"
"79","movblk.du","0.18968981936735","954.904733374365","5000","1"
"80","pointest","5034.0325936265",NA,"5000","1"
"81","varprop","0.0645190502400837","322.003506461771","5000","1"
"82","vargam","0.0543927298546276","231.094242176357","5000","1"
"83","movblk","0.204995723898224","1023.0984749352","5000","1"
"84","movblk.du","0.216825969713325","1082.14120139494","5000","1"
"85","pointest","4990.82837183057",NA,"5000","1"
"86","varprop","0.0587605973346086","306.632997193994","5000","1"
"87","vargam","0.05113556309622","219.984566535629","5000","1"
"88","movblk","0.199492022634777","1041.017954063","5000","1"
"89","movblk.du","0.197064417600035","1028.34987644685","5000","1"
"90","pointest","5218.34377291797",NA,"5000","1"
"91","varprop","0.0598424031000667","282.016229562348","5000","1"
"92","vargam","0.053484446792416","203.827597592798","5000","1"
"93","movblk","0.214012006078945","1008.56342507728","5000","1"
"94","movblk.du","0.22353170018377","1053.42640014097","5000","1"
"95","pointest","4712.6488067461",NA,"5000","1"
"96","varprop","0.0580882578375925","255.910589095498","5000","1"
"97","vargam","0.0532570554305443","184.3431761468","5000","1"
"98","movblk","0.180778667275576","796.42903678981","5000","1"
"99","movblk.du","0.172509427989224","759.998508901394","5000","1"
"100","pointest","4405.54767214733",NA,"5000","1"
"101","varprop","0.0636476453802493","304.901134139023","5000","1"
"102","vargam","0.0554495785945043","220.621085753979","5000","1"
"103","movblk","0.204844204781889","981.296794039536","5000","1"
"104","movblk.du","0.220193871662602","1054.82867118322","5000","1"
"105","pointest","4790.45426295748",NA,"5000","1"
"106","varprop","0.0566017927733574","283.093323519748","5000","1"
"107","vargam","0.0496723258759971","203.365994628258","5000","1"
"108","movblk","0.211436808528342","1057.49916933499","5000","1"
"109","movblk.du","0.204913159191884","1024.87119976643","5000","1"
"110","pointest","5001.49040602475",NA,"5000","1"
"111","varprop","0.062996758397801","319.357074658186","5000","1"
"112","vargam","0.0542308927172369","232.575093554876","5000","1"
"113","movblk","0.226377294772656","1147.6017570795","5000","1"
"114","movblk.du","0.234794318271954","1190.27119072069","5000","1"
"115","pointest","5069.42075720094",NA,"5000","1"
"116","varprop","0.0602219046003514","256.822098196879","5000","1"
"117","vargam","0.0536897282878635","185.366313479778","5000","1"
"118","movblk","0.189289244788233","807.242171021158","5000","1"
"119","movblk.du","0.176088912245358","750.948084624263","5000","1"
"120","pointest","4264.59607847376",NA,"5000","1"
"121","varprop","0.0600000706861004","281.078727584603","5000","1"
"122","vargam","0.0540313560873152","202.566556550624","5000","1"
"123","movblk","0.201594497455969","944.397634619917","5000","1"
"124","movblk.du","0.180659002008838","846.322376468665","5000","1"
"125","pointest","4684.63994076122",NA,"5000","1"
"126","varprop","0.0557145017611929","267.726039116151","5000","1"
"127","vargam","0.0498011376353776","193.309623469271","5000","1"
"128","movblk","0.218425402894774","1049.6040727425","5000","1"
"129","movblk.du","0.211070011406748","1014.25905902096","5000","1"
"130","pointest","4805.32052971944",NA,"5000","1"
"131","varprop","0.0557756591750732","280.586934654899","5000","1"
"132","vargam","0.0493488229472926","201.296083937236","5000","1"
"133","movblk","0.20156498227295","1013.99967918285","5000","1"
"134","movblk.du","0.219892816150585","1106.20030581189","5000","1"
"135","pointest","5030.63412974053",NA,"5000","1"
"136","varprop","0.061087927263718","286.440657711483","5000","1"
"137","vargam","0.0542587018101157","205.716799498504","5000","1"
"138","movblk","0.19418330834216","910.523519941977","5000","1"
"139","movblk.du","0.196656186648223","922.118820685631","5000","1"
"140","pointest","4688.98963415328",NA,"5000","1"
"141","varprop","0.060213800213653","296.042480714221","5000","1"
"142","vargam","0.0518342466877786","213.188567257613","5000","1"
"143","movblk","0.206977301032213","1017.60847898149","5000","1"
"144","movblk.du","0.210958230266871","1037.18080562412","5000","1"
"145","pointest","4916.52212057357",NA,"5000","1"
"146","varprop","0.0603567462620807","246.217014531207","5000","1"
"147","vargam","0.0538112695755936","177.72708906896","5000","1"
"148","movblk","0.140510669620958","573.19388016097","5000","1"
"149","movblk.du","0.15178130221395","619.170869988667","5000","1"
"150","pointest","4079.36195669139",NA,"5000","1"
"151","varprop","0.0593316161959537","288.016980370548","5000","1"
"152","vargam","0.0524796128093428","208.308813999501","5000","1"
"153","movblk","0.200270538689049","972.18514358179","5000","1"
"154","movblk.du","0.207670946167794","1008.10938013891","5000","1"
"155","pointest","4854.35925795985",NA,"5000","1"
"156","varprop","0.0584387315790004","258.841085679719","5000","1"
"157","vargam","0.051835282309135","186.608045197849","5000","1"
"158","movblk","0.201363803057302","891.895220714863","5000","1"
"159","movblk.du","0.2239209882032","991.807147878265","5000","1"
"160","pointest","4429.27282447609",NA,"5000","1"
"161","varprop","0.0600691335074307","291.669404729692","5000","1"
"162","vargam","0.0544468525637992","211.572193617318","5000","1"
"163","movblk","0.215315747046044","1045.47896902958","5000","1"
"164","movblk.du","0.198487624731783","963.768977033244","5000","1"
"165","pointest","4855.56204491634",NA,"5000","1"
"166","varprop","0.0619965333045368","288.010510937037","5000","1"
"167","vargam","0.0549731993413057","207.282318415103","5000","1"
"168","movblk","0.17726194632542","823.486427540969","5000","1"
"169","movblk.du","0.174790830813727","812.006636604738","5000","1"
"170","pointest","4645.59057717443",NA,"5000","1"
"171","varprop","0.058787111731995","280.404079543982","5000","1"
"172","vargam","0.051149341703653","202.144579147293","5000","1"
"173","movblk","0.177335561445312","845.859124771811","5000","1"
"174","movblk.du","0.196919553537709","939.271287993915","5000","1"
"175","pointest","4769.82235191818",NA,"5000","1"
"176","varprop","0.0607275227649637","310.605279991537","5000","1"
"177","vargam","0.0521115527027466","224.645979590075","5000","1"
"178","movblk","0.204913935474497","1048.08079441279","5000","1"
"179","movblk.du","0.207553640816368","1061.58219179368","5000","1"
"180","pointest","5114.73654530065",NA,"5000","1"
"181","varprop","0.0616378889282246","300.144620836789","5000","1"
"182","vargam","0.0544142580652353","217.7767727327","5000","1"
"183","movblk","0.171277240596139","834.031523963491","5000","1"
"184","movblk.du","0.191924280133681","934.571921455271","5000","1"
"185","pointest","4869.48248967933",NA,"5000","1"
"186","varprop","0.061687865841134","243.837983695687","5000","1"
"187","vargam","0.0559335867668054","176.068036517373","5000","1"
"188","movblk","0.158769236796918","627.5783745407","5000","1"
"189","movblk.du","0.164571341740076","650.512764493074","5000","1"
"190","pointest","3952.77061981117",NA,"5000","1"
"191","varprop","0.0600936025933356","291.58880997152","5000","1"
"192","vargam","0.0523035409807057","210.016324492484","5000","1"
"193","movblk","0.184431530013761","894.90674609519","5000","1"
"194","movblk.du","0.195813743449315","950.136020548493","5000","1"
"195","pointest","4852.24378948881",NA,"5000","1"
"196","varprop","0.0569519290276637","284.805911220136","5000","1"
"197","vargam","0.0498552538843921","204.529608439699","5000","1"
"198","movblk","0.226767858993325","1134.02351454438","5000","1"
"199","movblk.du","0.22259297560619","1113.14570605552","5000","1"
"200","pointest","5000.81237075911",NA,"5000","1"
"201","varprop","0.0599133346317201","263.528480797706","5000","1"
"202","vargam","0.0529410264426927","189.971790247406","5000","1"
"203","movblk","0.178107597172163","783.405310183825","5000","1"
"204","movblk.du","0.21465303889126","944.150239430611","5000","1"
"205","pointest","4398.49463258195",NA,"5000","1"
"206","varprop","0.058052843861709","280.115357457086","5000","1"
"207","vargam","0.0516286180734005","201.093833190035","5000","1"
"208","movblk","0.190722436225749","920.269875593468","5000","1"
"209","movblk.du","0.208141988406615","1004.32233127521","5000","1"
"210","pointest","4825.17890293824",NA,"5000","1"
"211","varprop","0.0618846702412258","267.917801032157","5000","1"
"212","vargam","0.0542757390253082","193.354718134633","5000","1"
"213","movblk","0.175205108165532","758.516885140321","5000","1"
"214","movblk.du","0.169450459729828","733.603239344086","5000","1"
"215","pointest","4329.30804976122",NA,"5000","1"
"216","varprop","0.0611698493967325","295.372945148707","5000","1"
"217","vargam","0.0533244545553789","214.188894856764","5000","1"
"218","movblk","0.203182539501403","981.114481843551","5000","1"
"219","movblk.du","0.211862506162748","1023.02773390873","5000","1"
"220","pointest","4828.73422219814",NA,"5000","1"
"221","varprop","0.0589364306394768","264.682075632615","5000","1"
"222","vargam","0.0520545716549872","190.677065298342","5000","1"
"223","movblk","0.180918881362666","812.5022930745","5000","1"
"224","movblk.du","0.192184657298579","863.096618621123","5000","1"
"225","pointest","4490.97566243392",NA,"5000","1"
"226","varprop","0.0621424605114483","266.792177324244","5000","1"
"227","vargam","0.0546743114677433","191.900262086086","5000","1"
"228","movblk","0.158229495043642","679.316382907498","5000","1"
"229","movblk.du","0.145520588332733","624.754061671606","5000","1"
"230","pointest","4293.23485308558",NA,"5000","1"
"231","varprop","0.0622264125341179","312.04351388334","5000","1"
"232","vargam","0.0535006015381468","224.38538294703","5000","1"
"233","movblk","0.202368513691116","1014.80672820246","5000","1"
"234","movblk.du","0.207790897387063","1041.99807016162","5000","1"
"235","pointest","5014.64733664745",NA,"5000","1"
"236","varprop","0.0603625483562396","303.629322066521","5000","1"
"237","vargam","0.0523774027425323","221.06466562386","5000","1"
"238","movblk","0.215796949573508","1085.47904764287","5000","1"
"239","movblk.du","0.226930446639889","1141.48158992363","5000","1"
"240","pointest","5030.0944929396",NA,"5000","1"
"241","varprop","0.0612062909577615","287.569692882118","5000","1"
"242","vargam","0.0537811076821396","206.831601804714","5000","1"
"243","movblk","0.205822531380713","967.03004235655","5000","1"
"244","movblk.du","0.210749143658245","990.177080960422","5000","1"
"245","pointest","4698.36822951041",NA,"5000","1"
"246","varprop","0.0561217727903491","291.696421105968","5000","1"
"247","vargam","0.0497912272976092","209.254461465569","5000","1"
"248","movblk","0.233328364265086","1212.73875386807","5000","1"
"249","movblk.du","0.219411299285596","1140.40393896511","5000","1"
"250","pointest","5197.56248961774",NA,"5000","1"
"251","varprop","0.0606691946600296","292.851171718425","5000","1"
"252","vargam","0.052559373509711","210.96942408574","5000","1"
"253","movblk","0.202243737292063","976.233750432727","5000","1"
"254","movblk.du","0.199955285787904","965.18735846776","5000","1"
"255","pointest","4827.01597341892",NA,"5000","1"
"256","varprop","0.0629432901623747","277.908649969602","5000","1"
"257","vargam","0.0548526561604889","199.664762342686","5000","1"
"258","movblk","0.169780667165046","749.619473037671","5000","1"
"259","movblk.du","0.203212341083606","897.227762038183","5000","1"
"260","pointest","4415.22280218722",NA,"5000","1"
"261","varprop","0.0575749725808696","291.768115290529","5000","1"
"262","vargam","0.0507175133851965","210.834931732364","5000","1"
"263","movblk","0.188743887873989","956.48240839803","5000","1"
"264","movblk.du","0.216992066041095","1099.63345710467","5000","1"
"265","pointest","5067.62056865442",NA,"5000","1"
"266","varprop","0.0589736920800911","282.810534640955","5000","1"
"267","vargam","0.0506938447098664","202.926365098099","5000","1"
"268","movblk","0.167645083411617","803.948235175406","5000","1"
"269","movblk.du","0.172577752878975","827.603035139022","5000","1"
"270","pointest","4795.5372076226",NA,"5000","1"
"271","varprop","0.0592923222170565","253.755315589661","5000","1"
"272","vargam","0.0529392230843619","183.05438971212","5000","1"
"273","movblk","0.198602967087734","849.967697434751","5000","1"
"274","movblk.du","0.186784603427164","799.388254965579","5000","1"
"275","pointest","4279.73312734686",NA,"5000","1"
"276","varprop","0.0576058026140683","276.960856918022","5000","1"
"277","vargam","0.0513903711122382","199.526146490702","5000","1"
"278","movblk","0.211748975507612","1018.06024821845","5000","1"
"279","movblk.du","0.20537508424014","987.415446701351","5000","1"
"280","pointest","4807.86386700536",NA,"5000","1"
"281","varprop","0.0600919655980085","273.562582147764","5000","1"
"282","vargam","0.052638278513053","196.579428865475","5000","1"
"283","movblk","0.196870525897479","896.233113318023","5000","1"
"284","movblk.du","0.172395842540122","784.814598216073","5000","1"
"285","pointest","4552.39863474911",NA,"5000","1"
"286","varprop","0.0591271024072282","286.244245091933","5000","1"
"287","vargam","0.0520376657837957","206.171006180247","5000","1"
"288","movblk","0.218918980768054","1059.82359755526","5000","1"
"289","movblk.du","0.234201084643247","1133.80683213089","5000","1"
"290","pointest","4841.16815196646",NA,"5000","1"
"291","varprop","0.0620189864403174","283.135658485238","5000","1"
"292","vargam","0.0538586037903647","204.558842576136","5000","1"
"293","movblk","0.197669222952386","902.420513704269","5000","1"
"294","movblk.du","0.205277850678569","937.156228443734","5000","1"
"295","pointest","4565.30612214548",NA,"5000","1"
"296","varprop","0.0555410939633833","249.068765623216","5000","1"
"297","vargam","0.0492899654776928","179.338921057293","5000","1"
"298","movblk","0.177589264605227","796.382205800974","5000","1"
"299","movblk.du","0.206808246406993","927.411957122241","5000","1"
"300","pointest","4484.40511069911",NA,"5000","1"
"301","varprop","0.0590236532637141","269.089272829884","5000","1"
"302","vargam","0.0527096059409198","193.424727164298","5000","1"
"303","movblk","0.212544986194515","968.994167866608","5000","1"
"304","movblk.du","0.187898812663174","856.632080010806","5000","1"
"305","pointest","4559.00741398723",NA,"5000","1"
"306","varprop","0.0591767227148164","313.63207864781","5000","1"
"307","vargam","0.0517985846930818","225.964518330254","5000","1"
"308","movblk","0.209969061337929","1112.819874742","5000","1"
"309","movblk.du","0.187051289042666","991.357444360726","5000","1"
"310","pointest","5299.92308224404",NA,"5000","1"
"311","varprop","0.0607681169790189","331.441610882674","5000","1"
"312","vargam","0.0519955390570557","240.808529235812","5000","1"
"313","movblk","0.203614790354691","1110.55628295998","5000","1"
"314","movblk.du","0.184841283479556","1008.16177626891","5000","1"
"315","pointest","5454.20242323961",NA,"5000","1"
"316","varprop","0.0612273463705141","280.450881857604","5000","1"
"317","vargam","0.05280089988168","202.148109487673","5000","1"
"318","movblk","0.215621455993565","987.650634324033","5000","1"
"319","movblk.du","0.21795575565696","998.342856638512","5000","1"
"320","pointest","4580.48402360064",NA,"5000","1"
"321","varprop","0.0588737834279852","248.19068339189","5000","1"
"322","vargam","0.0522812937293522","178.887323341632","5000","1"
"323","movblk","0.187155264992709","788.979243634803","5000","1"
"324","movblk.du","0.192433971299308","811.232369718713","5000","1"
"325","pointest","4215.64011926428",NA,"5000","1"
"326","varprop","0.0570142599202919","283.297597148854","5000","1"
"327","vargam","0.050874629742096","204.02733529307","5000","1"
"328","movblk","0.176622169423428","877.616166040358","5000","1"
"329","movblk.du","0.199477669136438","991.182634488499","5000","1"
"330","pointest","4968.89019597755",NA,"5000","1"
"331","varprop","0.063337215269989","272.825623865954","5000","1"
"332","vargam","0.0549520421458549","196.743740516936","5000","1"
"333","movblk","0.140801017322007","606.501647224128","5000","1"
"334","movblk.du","0.166042380067774","715.229044047394","5000","1"
"335","pointest","4307.50898508837",NA,"5000","1"
"336","varprop","0.0597395629820788","306.812654494721","5000","1"
"337","vargam","0.0522743869820537","220.917491030031","5000","1"
"338","movblk","0.200863516366687","1031.60226776507","5000","1"
"339","movblk.du","0.201148392840842","1033.0653468851","5000","1"
"340","pointest","5135.83694254276",NA,"5000","1"
"341","varprop","0.0576302721687855","284.787963733172","5000","1"
"342","vargam","0.0515412074329185","206.689504541141","5000","1"
"343","movblk","0.194152628889061","959.432078904984","5000","1"
"344","movblk.du","0.225896939473474","1116.30098184841","5000","1"
"345","pointest","4941.63836150373",NA,"5000","1"
"346","varprop","0.0604379137600376","297.578821447265","5000","1"
"347","vargam","0.0522942804769188","215.12083228274","5000","1"
"348","movblk","0.192594479959704","948.279561587929","5000","1"
"349","movblk.du","0.193661001862043","953.530807221687","5000","1"
"350","pointest","4923.71101075345",NA,"5000","1"
"351","varprop","0.0610451779025597","309.908322013235","5000","1"
"352","vargam","0.0524488991312722","223.761279973229","5000","1"
"353","movblk","0.202361668807838","1027.33037030604","5000","1"
"354","movblk.du","0.210844617260686","1070.3957918688","5000","1"
"355","pointest","5076.70437963028",NA,"5000","1"
"356","varprop","0.0617991327179715","292.375394343444","5000","1"
"357","vargam","0.0537198790334715","210.119265166868","5000","1"
"358","movblk","0.225955309325539","1069.00808737139","5000","1"
"359","movblk.du","0.209971301834948","993.386791606976","5000","1"
"360","pointest","4731.05983020406",NA,"5000","1"
"361","varprop","0.0651403243922947","297.000433644672","5000","1"
"362","vargam","0.0559152004025148","214.456537305665","5000","1"
"363","movblk","0.165055709926467","752.554088132369","5000","1"
"364","movblk.du","0.168715154297031","769.238938493426","5000","1"
"365","pointest","4559.39445213761",NA,"5000","1"
"366","varprop","0.061635330602438","263.653854943844","5000","1"
"367","vargam","0.0547664053119767","189.958550553066","5000","1"
"368","movblk","0.156898482113521","671.155475921653","5000","1"
"369","movblk.du","0.173017252142372","740.105797328573","5000","1"
"370","pointest","4277.6416118293",NA,"5000","1"
"371","varprop","0.0603510588167276","279.8730784422","5000","1"
"372","vargam","0.0520915083481755","201.72367117588","5000","1"
"373","movblk","0.178731396547193","828.852171721496","5000","1"
"374","movblk.du","0.181716127482254","842.693616287594","5000","1"
"375","pointest","4637.41786688631",NA,"5000","1"
"376","varprop","0.0654403435110775","290.450193919455","5000","1"
"377","vargam","0.0560508987755231","209.541792770761","5000","1"
"378","movblk","0.179533136612994","796.839251544964","5000","1"
"379","movblk.du","0.189285814978542","840.125505414154","5000","1"
"380","pointest","4438.39653546883",NA,"5000","1"
"381","varprop","0.0603444281705555","295.972210602221","5000","1"
"382","vargam","0.0529400681261131","213.28382345701","5000","1"
"383","movblk","0.200345799110417","982.639008194496","5000","1"
"384","movblk.du","0.19758351798721","969.090807057689","5000","1"
"385","pointest","4904.71481088023",NA,"5000","1"
"386","varprop","0.0616899308872529","315.142057020394","5000","1"
"387","vargam","0.0524548609337829","226.434414736711","5000","1"
"388","movblk","0.198601095307887","1014.55062117379","5000","1"
"389","movblk.du","0.207226124539503","1058.61144949406","5000","1"
"390","pointest","5108.48452069691",NA,"5000","1"
"391","varprop","0.061771448370442","296.79806184336","5000","1"
"392","vargam","0.0536354753612071","213.072912983856","5000","1"
"393","movblk","0.204194541231167","981.109325994115","5000","1"
"394","movblk.du","0.213164115796173","1024.20613555067","5000","1"
"395","pointest","4804.77744448323",NA,"5000","1"
"396","varprop","0.0589753868873426","293.870270995487","5000","1"
"397","vargam","0.051696430645482","210.866276357044","5000","1"
"398","movblk","0.199325506470218","993.225202822496","5000","1"
"399","movblk.du","0.197877192893401","986.008356511363","5000","1"
"400","pointest","4982.93078698835",NA,"5000","1"
"401","varprop","0.0594755784556916","282.207891591614","5000","1"
"402","vargam","0.0523257072650266","203.449072113084","5000","1"
"403","movblk","0.19873503517138","942.985284336199","5000","1"
"404","movblk.du","0.189738352456339","900.29658880343","5000","1"
"405","pointest","4744.9373157733",NA,"5000","1"
"406","varprop","0.0602867116616163","296.376356673103","5000","1"
"407","vargam","0.0533255749265883","215.605361472251","5000","1"
"408","movblk","0.237530483092035","1167.72697062595","5000","1"
"409","movblk.du","0.231208603522791","1136.64788897732","5000","1"
"410","pointest","4916.114156908",NA,"5000","1"
"411","varprop","0.0588778994580481","290.682002487404","5000","1"
"412","vargam","0.05131917119826","209.234236394806","5000","1"
"413","movblk","0.184650793800787","911.626654431616","5000","1"
"414","movblk.du","0.220749971488869","1089.84940617902","5000","1"
"415","pointest","4937.03079021225",NA,"5000","1"
"416","varprop","0.0641085492332116","306.68632304886","5000","1"
"417","vargam","0.0552719257879106","221.001752299565","5000","1"
"418","movblk","0.196212859803099","938.654847561884","5000","1"
"419","movblk.du","0.210395497217588","1006.50259909908","5000","1"
"420","pointest","4783.85997994134",NA,"5000","1"
"421","varprop","0.0558023235611669","263.598877680886","5000","1"
"422","vargam","0.0491180041034402","189.980659672559","5000","1"
"423","movblk","0.191545327093192","904.82134120165","5000","1"
"424","movblk.du","0.175045182552355","826.877999330419","5000","1"
"425","pointest","4723.79752058076",NA,"5000","1"
"426","varprop","0.060151120215959","285.776880859942","5000","1"
"427","vargam","0.0519066038616263","205.711174434951","5000","1"
"428","movblk","0.190836195542101","906.659302792671","5000","1"
"429","movblk.du","0.188166104218594","893.973747356573","5000","1"
"430","pointest","4750.98185759342",NA,"5000","1"
"431","varprop","0.0602006523432739","283.547875106353","5000","1"
"432","vargam","0.0523126948154439","204.286866461626","5000","1"
"433","movblk","0.183239518193552","863.066661188742","5000","1"
"434","movblk.du","0.171004489417288","805.439106065377","5000","1"
"435","pointest","4710.04655380672",NA,"5000","1"
"436","varprop","0.0600099853357925","297.087410423352","5000","1"
"437","vargam","0.0523687579779652","213.26876456499","5000","1"
"438","movblk","0.196813314008328","974.350476314779","5000","1"
"439","movblk.du","0.216901546999586","1073.79994436513","5000","1"
"440","pointest","4950.63294485021",NA,"5000","1"
"441","varprop","0.0606056421643823","281.574295931621","5000","1"
"442","vargam","0.0517255185511964","203.040102237182","5000","1"
"443","movblk","0.183511080871241","852.593942521376","5000","1"
"444","movblk.du","0.184959349741883","859.32261122296","5000","1"
"445","pointest","4646.00796024733",NA,"5000","1"
"446","varprop","0.0627088580279388","277.048479347799","5000","1"
"447","vargam","0.0544403774438776","200.025468499648","5000","1"
"448","movblk","0.192666309442533","851.202042761246","5000","1"
"449","movblk.du","0.202755585571166","895.776584493649","5000","1"
"450","pointest","4418.01187360748",NA,"5000","1"
"451","varprop","0.0603100085642333","273.138749381128","5000","1"
"452","vargam","0.0526243900224328","196.83118091098","5000","1"
"453","movblk","0.213129800649321","965.246210224028","5000","1"
"454","movblk.du","0.188521329161187","853.796597026056","5000","1"
"455","pointest","4528.91246218646",NA,"5000","1"
"456","varprop","0.0598431397781206","277.984316033967","5000","1"
"457","vargam","0.0527652207864144","200.020170960372","5000","1"
"458","movblk","0.163189421342788","758.050126449737","5000","1"
"459","movblk.du","0.196285003877786","911.786259093311","5000","1"
"460","pointest","4645.21609435339",NA,"5000","1"
"461","varprop","0.062152838603181","291.586861672361","5000","1"
"462","vargam","0.0546496412059117","209.965194840359","5000","1"
"463","movblk","0.159571720902177","748.622562624874","5000","1"
"464","movblk.du","0.183358749779528","860.218191315945","5000","1"
"465","pointest","4691.44882559615",NA,"5000","1"
"466","varprop","0.0615353692793806","282.276911349685","5000","1"
"467","vargam","0.0536370416791665","203.574938286881","5000","1"
"468","movblk","0.149479279981456","685.695884465568","5000","1"
"469","movblk.du","0.146952810057321","674.106385041832","5000","1"
"470","pointest","4587.23031413205",NA,"5000","1"
"471","varprop","0.0605284123256253","287.463924913017","5000","1"
"472","vargam","0.0532637485418212","208.68550038317","5000","1"
"473","movblk","0.224380159941347","1065.63511202561","5000","1"
"474","movblk.du","0.240709843498448","1143.18868971832","5000","1"
"475","pointest","4749.23947065626",NA,"5000","1"
"476","varprop","0.0577118518325021","294.901044156876","5000","1"
"477","vargam","0.0502896652683744","211.698701135287","5000","1"
"478","movblk","0.200069645531249","1022.33329026592","5000","1"
"479","movblk.du","0.200387482205704","1023.95739977189","5000","1"
"480","pointest","5109.88704733944",NA,"5000","1"
"481","varprop","0.0591776652637798","272.261200715904","5000","1"
"482","vargam","0.0510975030765119","195.547562962726","5000","1"
"483","movblk","0.204218858199402","939.55838396739","5000","1"
"484","movblk.du","0.203734511843596","937.330031094628","5000","1"
"485","pointest","4600.74251835251",NA,"5000","1"
"486","varprop","0.0644150892304549","312.705706400027","5000","1"
"487","vargam","0.0554254542570186","226.639720519729","5000","1"
"488","movblk","0.226031359458326","1097.27855340076","5000","1"
"489","movblk.du","0.232898752482278","1130.61659596713","5000","1"
"490","pointest","4854.54122839563",NA,"5000","1"
"491","varprop","0.0577116413191996","312.633346229347","5000","1"
"492","vargam","0.0511299708123808","227.038900566553","5000","1"
"493","movblk","0.238480396425484","1291.88708968145","5000","1"
