"","V1","V2","V3","V4","V5"
"1","varprop","0.125079664961801","64.1957922831954","500","3"
"2","vargam","0.134046440456961","49.9382870780692","500","3"
"3","movblk","0.0957946482495392","49.1655725392873","500","3"
"4","movblk.du","0.0328296663859689","16.8494730513061","500","3"
"5","pointest","513.239240789465",NA,"500","3"
"6","varprop","0.125024601348696","58.0236278178797","500","3"
"7","vargam","0.143821611198704","46.0121844334157","500","3"
"8","movblk","0.109635332348019","50.8815037298844","500","3"
"9","movblk.du","0.0364035841839614","16.8948190767341","500","3"
"10","pointest","464.097683111588",NA,"500","3"
"11","varprop","0.110477581663236","66.6798336026197","500","3"
"12","vargam","0.11524689679943","51.9648134903605","500","3"
"13","movblk","0.0868310378995276","52.4077289846213","500","3"
"14","movblk.du","0.0415969776000137","25.1062659318131","500","3"
"15","pointest","603.559858921212",NA,"500","3"
"16","varprop","0.128848846563699","52.1023484206106","500","3"
"17","vargam","0.140777560238576","41.3839374228497","500","3"
"18","movblk","0.100572618306849","40.6683469844334","500","3"
"19","movblk.du","0.0324247988453156","13.111550564573","500","3"
"20","pointest","404.367984736694",NA,"500","3"
"21","varprop","0.129573204580669","53.4264165853091","500","3"
"22","vargam","0.144965817943052","42.5995023384659","500","3"
"23","movblk","0.104629300807607","43.1413935471255","500","3"
"24","movblk.du","0.0285450198786988","11.7698572664832","500","3"
"25","pointest","412.326119109352",NA,"500","3"
"26","varprop","0.126212539253373","70.0157043643963","500","3"
"27","vargam","0.134982515191543","54.5564291238005","500","3"
"28","movblk","0.0967347289268401","53.6630529928162","500","3"
"29","movblk.du","0.0351339721420126","19.4903756884548","500","3"
"30","pointest","554.744439645882",NA,"500","3"
"31","varprop","0.119243959645917","61.8288091963079","500","3"
"32","vargam","0.125864780685235","48.9983385292772","500","3"
"33","movblk","0.0906417220347178","46.9983532377716","500","3"
"34","movblk.du","0.0329018955328182","17.0598580182685","500","3"
"35","pointest","518.506844119424",NA,"500","3"
"36","varprop","0.127811546919968","50.844696215551","500","3"
"37","vargam","0.147598989051088","40.0195655334983","500","3"
"38","movblk","0.110843207064303","44.0945229641177","500","3"
"39","movblk.du","0.0309203964067553","12.3004392017125","500","3"
"40","pointest","397.80988056884",NA,"500","3"
"41","varprop","0.129180617401234","59.9750756275777","500","3"
"42","vargam","0.137946374853677","47.358426757052","500","3"
"43","movblk","0.0964665989828904","44.786839434","500","3"
"44","movblk.du","0.029559410934963","13.7236370439743","500","3"
"45","pointest","464.273022022301",NA,"500","3"
"46","varprop","0.121569075874033","50.8285738620684","500","3"
"47","vargam","0.146539003996509","39.9692801333162","500","3"
"48","movblk","0.114366753305125","47.8172506119722","500","3"
"49","movblk.du","0.0350655716322553","14.6610721921794","500","3"
"50","pointest","418.104468563499",NA,"500","3"
"51","varprop","0.121457040436688","42.0341396248408","500","3"
"52","vargam","0.150517561278692","33.3060880738401","500","3"
"53","movblk","0.119074300305014","41.2095152883315","500","3"
"54","movblk.du","0.0385815612496885","13.3523979069713","500","3"
"55","pointest","346.082363555962",NA,"500","3"
"56","varprop","0.12811433381704","44.0593484500822","500","3"
"57","vargam","0.160759687230393","35.4153052568933","500","3"
"58","movblk","0.125745158472662","43.2445737178001","500","3"
"59","movblk.du","0.0244808659986031","8.41912823691213","500","3"
"60","pointest","343.906471176001",NA,"500","3"
"61","varprop","0.127881209340642","46.5955644074168","500","3"
"62","vargam","0.154993205256474","37.5068737766509","500","3"
"63","movblk","0.118702930346046","43.2513116258937","500","3"
"64","movblk.du","0.0264290334444699","9.62984113488658","500","3"
"65","pointest","364.365997535243",NA,"500","3"
"66","varprop","0.120876170992079","73.27287373246","500","3"
"67","vargam","0.125489556726166","56.6973291422791","500","3"
"68","movblk","0.0882675020091282","53.5061085763406","500","3"
"69","movblk.du","0.0346996270843586","21.0342648435006","500","3"
"70","pointest","606.181293890103",NA,"500","3"
"71","varprop","0.129550946614619","65.767169978375","500","3"
"72","vargam","0.133126255238048","51.7238686914408","500","3"
"73","movblk","0.088650924253166","45.0040741226057","500","3"
"74","movblk.du","0.0284490957493156","14.4423222274254","500","3"
"75","pointest","507.654877845206",NA,"500","3"
"76","varprop","0.120747644916429","55.6196749186779","500","3"
"77","vargam","0.126645879422764","43.85643399101","500","3"
"78","movblk","0.0867838235627696","39.9750078612454","500","3"
"79","movblk.du","0.0255980609465583","11.7911685100067","500","3"
"80","pointest","460.627409811369",NA,"500","3"
"81","varprop","0.127934304773422","53.0647960846373","500","3"
"82","vargam","0.159158152740619","42.2567781637749","500","3"
"83","movblk","0.124148777286698","51.4946289233623","500","3"
"84","movblk.du","0.0226516399255462","9.39548353164975","500","3"
"85","pointest","414.781603563",NA,"500","3"
"86","varprop","0.128925968034714","59.0059156414528","500","3"
"87","vargam","0.131844894220421","46.5706658899564","500","3"
"88","movblk","0.0874288637379476","40.0138175185958","500","3"
"89","movblk.du","0.0289475220171634","13.2484949945376","500","3"
"90","pointest","457.6728531956",NA,"500","3"
"91","varprop","0.126620658444136","54.0353395254367","500","3"
"92","vargam","0.141347766205558","42.5968143862445","500","3"
"93","movblk","0.10362251467942","44.2208864807975","500","3"
"94","movblk.du","0.0301452025999755","12.8644589087444","500","3"
"95","pointest","426.749790985146",NA,"500","3"
"96","varprop","0.123630455302356","75.986226244626","500","3"
"97","vargam","0.122454748774585","58.698806688853","500","3"
"98","movblk","0.0822763984255333","50.5690366509262","500","3"
"99","movblk.du","0.0343741357433117","21.1271636035541","500","3"
"100","pointest","614.623848620394",NA,"500","3"
"101","varprop","0.122971698836641","58.7353278626652","500","3"
"102","vargam","0.148166186177873","46.1123577727598","500","3"
"103","movblk","0.1158140100105","55.316580265295","500","3"
"104","movblk.du","0.0323658253960879","15.458982710407","500","3"
"105","pointest","477.632889667492",NA,"500","3"
"106","varprop","0.130866545318123","68.5522172094775","500","3"
"107","vargam","0.13264086598227","54.5069293348891","500","3"
"108","movblk","0.0853036344436365","44.6848601598119","500","3"
"109","movblk.du","0.0265651236756463","13.9156888720691","500","3"
"110","pointest","523.833016626472",NA,"500","3"
"111","varprop","0.123058555961954","61.1254194428283","500","3"
"112","vargam","0.135860566011125","47.7970945513701","500","3"
"113","movblk","0.100090309658501","49.7166744092955","500","3"
"114","movblk.du","0.0331621485625786","16.4722414030255","500","3"
"115","pointest","496.718159619288",NA,"500","3"
"116","varprop","0.121686287663921","54.9344520343732","500","3"
"117","vargam","0.145593666110397","42.9328876439242","500","3"
"118","movblk","0.114249796232646","51.5772982442623","500","3"
"119","movblk.du","0.0335042355624843","15.1252606747188","500","3"
"120","pointest","451.443240557173",NA,"500","3"
"121","varprop","0.128129183646585","63.7031705954132","500","3"
"122","vargam","0.148160808905283","49.8157849424508","500","3"
"123","movblk","0.111892528587924","55.6306427164118","500","3"
"124","movblk.du","0.0304641432910376","15.1461397152499","500","3"
"125","pointest","497.179243497906",NA,"500","3"
"126","varprop","0.128326480515826","57.3754601633891","500","3"
"127","vargam","0.138136285682534","45.408902162109","500","3"
"128","movblk","0.0961173534410129","42.9745860807357","500","3"
"129","movblk.du","0.0258315210007237","11.5494120790914","500","3"
"130","pointest","447.105382558303",NA,"500","3"
"131","varprop","0.122037244028974","45.2873723441558","500","3"
"132","vargam","0.145537857431551","35.979123777822","500","3"
"133","movblk","0.111423276902379","41.3485855816771","500","3"
"134","movblk.du","0.0302327567892769","11.2192152862878","500","3"
"135","pointest","371.094682647897",NA,"500","3"
"136","varprop","0.126970117786878","43.2608348501535","500","3"
"137","vargam","0.151936262073969","34.6149439273006","500","3"
"138","movblk","0.115719904405404","39.4276996872652","500","3"
"139","movblk.du","0.0285110063880211","9.71417495913608","500","3"
"140","pointest","340.716663134609",NA,"500","3"
"141","varprop","0.124604098585187","37.7589088044417","500","3"
"142","vargam","0.162615406161945","30.6295777362668","500","3"
"143","movblk","0.12983917619732","39.3452997850366","500","3"
"144","movblk.du","0.0250173140981254","7.581022552941","500","3"
"145","pointest","303.031033755501",NA,"500","3"
